timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
635461639,635461211,0,nan,nan,0.23880488,2.8020241,-0.7568715,-0.0027139783,-0.0017104149,0.008081913,-0.057739183,-0.05365237,-0.0659764,-0.08100231,-0.0031508233,0.0006665007,-0.00011949052,-1.5904605,1.0867792,-1.5877337,1.5650376,0.00042232557,0.007664902,1.5666031,3.5134144e-05,nan,0.12803191,0.05891452,0.03724387,0.075495906,0.040150844,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635571625,635571187,0,nan,nan,0.2331165,2.7954464,-0.76791054,-0.0027139783,-0.0017104149,0.008081913,-0.062838234,-0.054036435,-0.112911046,-0.1269985,-0.0031508233,0.0006665007,-0.00011949052,0.937517,1.5248209,0.20298162,1.5628923,0.00042273197,0.005461674,1.5666031,3.5202807e-05,nan,0.13907093,0.059660085,0.037572976,0.07588694,0.040340737,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635661615,635661187,0,nan,nan,0.23012368,2.7910132,-0.77695215,-0.0027139783,-0.0017104149,0.008081913,-0.056823585,-0.054842655,-0.07056211,-0.08353275,-0.0031508233,0.0006665007,-0.00011949052,-0.84062785,-0.80037105,0.35070032,1.5634482,0.00042273803,0.0060071694,1.5666031,3.512376e-05,nan,0.14811254,0.059226673,0.037336085,0.07573079,0.040213067,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635771625,635771188,0,nan,nan,0.23018427,2.7873962,-0.79202366,-0.0027139783,-0.0017104149,0.008081913,0.004781891,-0.03192107,-0.12847175,-0.1396224,-0.0031508233,0.0006665007,-0.00011949052,0.23913571,1.2259198,1.830894,1.5725669,0.00042314208,0.014972218,1.5666031,3.517219e-05,nan,0.16318405,0.059935715,0.03765492,0.076360606,0.040388584,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635871654,635871187,0,nan,nan,0.23393683,2.7854416,-0.799359,-0.0027139783,-0.0017104149,0.008081913,-0.01813726,-0.06039762,-0.074893214,-0.08402697,-0.0031508233,0.0006665007,-0.00011949052,0.099932365,-0.7004863,0.49463832,1.586286,0.00042334246,0.028766116,1.5666031,3.514321e-05,nan,0.17051941,0.060041964,0.03768566,0.076425664,0.04040232,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635961627,635961188,0,nan,nan,0.2342108,2.781083,-0.8053889,-0.0027139783,-0.0017104149,0.008081913,-0.04208325,-0.07469128,-0.08882548,-0.09576672,-0.0031508233,0.0006665007,-0.00011949052,-0.11724679,-1.1859701,-1.4298037,1.6000446,0.00042334184,0.04258824,1.5666031,3.5038494e-05,nan,0.17654932,0.05955569,0.03743212,0.07597416,0.040257614,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636071662,636071190,0,nan,nan,0.23288685,2.7777746,-0.8119575,-0.0027139783,-0.0017104149,0.008081913,-0.08298763,-0.043408547,-0.09212996,-0.095589794,-0.0031508233,0.0006665007,-0.00011949052,0.33849165,1.059278,-0.7527725,1.610772,0.0004237429,0.05337545,1.5666031,3.5068006e-05,nan,0.18311787,0.060202144,0.03773691,0.07629542,0.04042016,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636161772,636161190,0,nan,nan,0.23005591,2.7782884,-0.8166538,-0.0027139783,-0.0017104149,0.008081913,-0.07924793,-0.005299775,-0.07746262,-0.077781335,-0.0031508233,0.0006665007,-0.00011949052,-2.053277,1.1816835,-0.27195975,1.6093497,0.00042373975,0.05199524,1.5666031,3.493469e-05,nan,0.18781418,0.05957072,0.03743563,0.07569457,0.040229645,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636271649,636271211,0,nan,nan,0.22716768,2.781268,-0.82036155,-0.0027139783,-0.0017104149,0.008081913,-0.05917614,-0.016378568,-0.086269975,-0.08157835,-0.0031508233,0.0006665007,-0.00011949052,1.0604652,-0.8678426,-1.1186165,1.6053941,0.0004241362,0.04806527,1.5666031,3.496765e-05,nan,0.19152194,0.06019909,0.03773444,0.076167025,0.040398896,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636361651,636361210,0,nan,nan,0.2273005,2.7834365,-0.8228692,-0.0027139783,-0.0017104149,0.008081913,-0.03608121,-0.016213147,-0.08896488,-0.0799072,-0.0031508233,0.0006665007,-0.00011949052,0.18827455,0.47502705,-0.39645255,1.5982269,0.00042413003,0.040877074,1.5666031,3.486307e-05,nan,0.19402957,0.05965981,0.03747008,0.075686656,0.040254213,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636471618,636471188,0,nan,nan,0.2310353,2.786087,-0.8263316,-0.0027139783,-0.0017104149,0.008081913,-0.008663204,-0.015426952,-0.101467684,-0.08667466,-0.0031508233,0.0006665007,-0.00011949052,-1.2689788,-0.6613283,0.85187733,1.5892541,0.0004245239,0.031813987,1.5666031,3.4895325e-05,nan,0.197492,0.06026811,0.037764825,0.07612959,0.040415056,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636571647,636571211,0,nan,nan,0.23661429,2.7896059,-0.8305453,-0.0027139783,-0.0017104149,0.008081913,0.02422406,0.008245636,-0.13015129,-0.11020063,-0.0031508233,0.0006665007,-0.00011949052,0.77940965,1.7769749,-0.8060926,1.5806383,0.00042471703,0.023066208,1.5666031,3.4859633e-05,nan,0.2017057,0.060289755,0.037777543,0.07609785,0.04041984,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636661658,636661211,0,nan,nan,0.24451268,2.7942317,-0.83579135,-0.0027139783,-0.0017104149,0.008081913,0.054958675,0.020192467,-0.16952182,-0.14506961,-0.0031508233,0.0006665007,-0.00011949052,1.1931719,-0.66764426,-2.1383011,1.5688324,0.00042471098,0.011320223,1.5666031,3.475622e-05,nan,0.20695174,0.059728336,0.03750416,0.07565749,0.04026766,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636771620,636771189,0,nan,nan,0.25948247,2.7994804,-0.8477648,-0.0027139783,-0.0017104149,0.008081913,0.12711549,0.0071050473,-0.24166675,-0.21174014,-0.0031508233,0.0006665007,-0.00011949052,1.6117775,-1.0840918,-1.1981276,1.5519626,0.00042510877,-0.005401334,1.5666031,3.4789853e-05,nan,0.21892518,0.060320534,0.03779527,0.07617391,0.040427115,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636861639,636861188,0,nan,nan,0.27591914,2.8034282,-0.8653009,-0.0027139783,-0.0017104149,0.008081913,0.14471295,0.022640528,-0.3010252,-0.26702672,-0.0031508233,0.0006665007,-0.00011949052,-2.2498548,1.0281557,-0.34782028,1.5396993,0.0004251065,-0.017246008,1.5666031,3.46869e-05,nan,0.23646128,0.059753213,0.03751865,0.07582795,0.040274248,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636971616,636971187,0,nan,nan,0.2980592,2.8096647,-0.88681114,-0.0027139783,-0.0017104149,0.008081913,0.17139883,0.031873755,-0.27137935,-0.2326462,-0.0031508233,0.0006665007,-0.00011949052,-0.67356515,-0.44456434,1.6403604,1.5305575,0.0004255072,-0.025792575,1.5666031,3.4719247e-05,nan,0.25797153,0.060350906,0.037807684,0.07649712,0.040432286,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637061629,637061187,0,nan,nan,0.31666246,2.8135695,-0.901865,-0.0027139783,-0.0017104149,0.008081913,0.17613254,0.022093304,-0.22091018,-0.17885897,-0.0031508233,0.0006665007,-0.00011949052,0.41869769,1.0534352,1.0265845,1.525967,0.00042549986,-0.030503577,1.5666031,3.461109e-05,nan,0.2730254,0.059794545,0.03752878,0.076145485,0.040277522,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637171670,637171211,0,nan,nan,0.339205,2.817079,-0.912465,-0.0027139783,-0.0017104149,0.008081913,0.15694241,0.007583581,-0.16122307,-0.115514845,-0.0031508233,0.0006665007,-0.00011949052,-1.4477209,-1.7902426,-0.78435075,1.5274535,0.00042588517,-0.028882295,1.5666031,3.4636265e-05,nan,0.28362536,0.06039214,0.037812296,0.07647352,0.04043282,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637271616,637271188,0,nan,nan,0.35551956,2.8175085,-0.9186899,-0.0027139783,-0.0017104149,0.008081913,0.12416172,-0.017660897,-0.15127802,-0.10267155,-0.0031508233,0.0006665007,-0.00011949052,-1.6313709,1.0117652,-0.14692265,1.5318009,0.00042605703,-0.02456418,1.5666031,3.4593504e-05,nan,0.2898503,0.060399037,0.037816707,0.07623175,0.040434904,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637361629,637361187,0,nan,nan,0.366776,2.8156273,-0.92311394,-0.0027139783,-0.0017104149,0.008081913,0.11565294,-0.03998218,-0.13392958,-0.08310194,-0.0031508233,0.0006665007,-0.00011949052,0.018029366,-0.26478004,-0.45263934,1.5360873,0.00042601375,-0.020235686,1.5666031,3.4485573e-05,nan,0.29427433,0.059810985,0.037537836,0.07555944,0.04028004,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637471643,637471212,0,nan,nan,0.37693986,2.8116176,-0.9290625,-0.0027139783,-0.0017104149,0.008081913,0.082918204,-0.04746524,-0.16153374,-0.10832872,-0.0031508233,0.0006665007,-0.00011949052,0.6784651,1.1589308,-0.3367598,1.5415863,0.000426366,-0.014722643,1.5666031,3.4518118e-05,nan,0.30022287,0.060370058,0.03781965,0.07587928,0.0404337,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637561691,637561211,0,nan,nan,0.38150376,2.8067958,-0.9372393,-0.0027139783,-0.0017104149,0.008081913,0.044632223,-0.07623469,-0.2003936,-0.14568847,-0.0031508233,0.0006665007,-0.00011949052,-2.992626,-0.6307807,-0.82022595,1.5469978,0.000426317,-0.009287874,1.5666031,3.441977e-05,nan,0.30839968,0.059772987,0.037537742,0.07535738,0.040278655,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637671616,637671188,0,nan,nan,0.38245964,2.8000107,-0.95053124,-0.0027139783,-0.0017104149,0.008081913,0.028583895,-0.082454324,-0.21756496,-0.16117111,-0.0031508233,0.0006665007,-0.00011949052,0.4408428,-0.22733349,0.12701802,1.551734,0.00042667758,-0.0045626317,1.5666031,3.4462e-05,nan,0.32169163,0.060329948,0.037821762,0.07584978,0.040435385,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637761671,637761206,0,nan,nan,0.3807807,2.7937212,-0.9622238,-0.0027139783,-0.0017104149,0.008081913,0.0051128557,-0.0892335,-0.21742965,-0.15987937,-0.0031508233,0.0006665007,-0.00011949052,-0.834769,-0.13897192,0.17415723,1.5535797,0.00042664338,-0.0027102148,1.5666031,3.437092e-05,nan,0.33338422,0.05974032,0.037539307,0.07548142,0.04028051,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637871621,637871188,0,nan,nan,0.37567165,2.7862897,-0.9758042,-0.0027139783,-0.0017104149,0.008081913,-0.0058175046,-0.085322,-0.21393006,-0.15472522,-0.0031508233,0.0006665007,-0.00011949052,1.1025001,-1.2306279,0.2669735,1.5531374,0.00042702298,-0.0031700302,1.5666031,3.441769e-05,nan,0.3469646,0.060309343,0.03782358,0.07593003,0.040438134,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637971625,637971188,0,nan,nan,0.3691251,2.780152,-0.9883157,-0.0027139783,-0.0017104149,0.008081913,-0.012064966,-0.08989133,-0.2275946,-0.16682816,-0.0031508233,0.0006665007,-0.00011949052,-0.012417292,-1.9646925,-0.56351894,1.5505803,0.0004272063,-0.0057089254,1.5666031,3.4397137e-05,nan,0.3594761,0.06030001,0.037822276,0.075895615,0.04043793,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638061627,638061188,0,nan,nan,0.3624419,2.775487,-1.0014071,-0.0027139783,-0.0017104149,0.008081913,-0.014715396,-0.07803125,-0.24812202,-0.18599135,-0.0031508233,0.0006665007,-0.00011949052,0.9739616,-0.59203666,0.27986714,1.546288,0.0004271905,-0.00997672,1.5666031,3.4310266e-05,nan,0.37256753,0.059715565,0.037541647,0.075431556,0.04028411,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638171629,638171190,0,nan,nan,0.35315153,2.7710633,-1.0188555,-0.0027139783,-0.0017104149,0.008081913,-0.021707572,-0.07473092,-0.25871363,-0.19484682,-0.0031508233,0.0006665007,-0.00011949052,0.25238445,0.47319508,-0.7598954,1.5403057,0.00042757986,-0.015934661,1.5666031,3.4361165e-05,nan,0.39001584,0.060285553,0.037823554,0.07588699,0.040440477,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638261705,638261212,0,nan,nan,0.3450255,2.7680407,-1.0340827,-0.0027139783,-0.0017104149,0.008081913,-0.02480529,-0.07130403,-0.26853073,-0.203548,-0.0031508233,0.0006665007,-0.00011949052,0.42917573,-0.51743823,-0.5635955,1.5358661,0.0004275613,-0.020365236,1.5666031,3.4276596e-05,nan,0.40524304,0.05970593,0.037543014,0.07547138,0.040286716,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638371645,638371211,0,nan,nan,0.3344621,2.7651966,-1.053708,-0.0027139783,-0.0017104149,0.008081913,-0.029854989,-0.057256795,-0.28039262,-0.2140778,-0.0031508233,0.0006665007,-0.00011949052,-0.94836366,0.35663435,-0.41963768,1.5306994,0.00042794377,-0.025497278,1.5666031,3.4327866e-05,nan,0.42486835,0.06027868,0.03782352,0.075902574,0.040441524,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638461648,638461211,0,nan,nan,0.32596305,2.7636447,-1.0703926,-0.0027139783,-0.0017104149,0.008081913,-0.024634296,-0.04326106,-0.26919398,-0.2020976,-0.0031508233,0.0006665007,-0.00011949052,0.813633,0.44117606,1.1480635,1.5268488,0.00042791877,-0.029334152,1.5666031,3.4243894e-05,nan,0.441553,0.059700944,0.037542835,0.07547286,0.040287573,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638571626,638571188,0,nan,nan,0.3155067,2.7618215,-1.0872287,-0.0027139783,-0.0017104149,0.008081913,-0.021324325,-0.04058907,-0.20907028,-0.14109127,-0.0031508233,0.0006665007,-0.00011949052,-1.6916969,-0.47434863,0.48126492,1.5235856,0.00042829715,-0.03259597,1.5666031,3.4296092e-05,nan,0.45838904,0.060276154,0.037824094,0.075910695,0.040443443,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638671678,638671211,0,nan,nan,0.30681443,2.7595844,-1.0931836,-0.0027139783,-0.0017104149,0.008081913,-0.012514713,-0.040859595,-0.074052215,-0.0055813743,-0.0031508233,0.0006665007,-0.00011949052,-0.5819546,-0.41394982,1.5543611,1.5225494,0.00042847195,-0.033599507,1.5666031,3.428058e-05,nan,0.46434402,0.060273908,0.037823245,0.075845085,0.040443685,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638761649,638761215,0,nan,nan,0.29991257,2.7568498,-1.0852112,-0.0027139783,-0.0017104149,0.008081913,-0.008523469,-0.038936704,0.07751698,0.14597672,-0.0031508233,0.0006665007,-0.00011949052,0.31968743,0.27023628,1.2279195,1.5236177,0.00042844468,-0.032471597,1.5666031,3.4198845e-05,nan,0.45637155,0.05969059,0.037542745,0.07522757,0.04028983,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638871633,638871188,0,nan,nan,0.29260013,2.7529056,-1.0605426,-0.0027139783,-0.0017104149,0.008081913,-0.009675103,-0.032414395,0.20981643,0.27775955,-0.0031508233,0.0006665007,-0.00011949052,-0.881766,1.7674341,1.2798225,1.5271635,0.00042882512,-0.028856516,1.5666031,3.42575e-05,nan,0.43170297,0.06024065,0.037823994,0.07522485,0.0404456,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638961640,638961190,0,nan,nan,0.2874529,2.7498238,-1.0306476,-0.0027139783,-0.0017104149,0.008081913,-0.0015609262,-0.04258863,0.30610675,0.37304398,-0.0031508233,0.0006665007,-0.00011949052,0.980749,-1.7235465,0.9062956,1.5310998,0.0004288008,-0.024909506,1.5666031,3.4189652e-05,nan,0.40180802,0.05962594,0.037543386,0.07438679,0.040291697,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639071625,639071188,0,nan,nan,0.28224435,2.7463686,-0.9871092,-0.0027139783,-0.0017104149,0.008081913,-0.0071232035,-0.029473975,0.33514628,0.40027857,-0.0031508233,0.0006665007,-0.00011949052,-0.724515,0.5716298,0.038783807,1.5366882,0.0004291851,-0.019262824,1.5666031,3.4250028e-05,nan,0.35826957,0.060036052,0.037785396,0.0743802,0.040406086,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639161632,639161188,0,nan,nan,0.2782825,2.7450395,-0.9542998,-0.0027139783,-0.0017104149,0.008081913,-0.005945828,-0.02051712,0.26715928,0.33060193,-0.0031508233,0.0006665007,-0.00011949052,0.47693038,1.1103314,-0.9086067,1.5414549,0.00042916497,-0.014480975,1.5666031,3.421397e-05,nan,0.3254602,0.05942287,0.037508745,0.073770404,0.040261004,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639271657,639271211,0,nan,nan,0.2737187,2.745482,-0.9239232,-0.0027139783,-0.0017104149,0.008081913,-0.011627173,-0.017708216,0.16906166,0.23033063,-0.0031508233,0.0006665007,-0.00011949052,-1.1001415,0.42692122,-1.9276286,1.5475597,0.0004295522,-0.008391805,1.5666031,3.4325334e-05,nan,0.29508358,0.059936147,0.037792265,0.0742256,0.04042322,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639371625,639371187,0,nan,nan,0.27129608,2.7474897,-0.9049097,-0.0027139783,-0.0017104149,0.008081913,0.008307676,-0.009460019,0.106612146,0.16583565,-0.0031508233,0.0006665007,-0.00011949052,0.17923146,0.831826,-0.32571074,1.5521281,0.0004297377,-0.003802571,1.5666031,3.437724e-05,nan,0.27607006,0.059909943,0.037797987,0.07453924,0.040430892,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639461616,639461187,0,nan,nan,0.27069643,2.7509766,-0.8940002,-0.0027139783,-0.0017104149,0.008081913,0.016192988,-0.0038656746,0.04756503,0.10483425,-0.0031508233,0.0006665007,-0.00011949052,0.6745522,-1.2463442,0.18884434,1.5550225,0.00042971858,-0.00085167226,1.5666031,3.4363125e-05,nan,0.26516056,0.05933999,0.037519027,0.074422844,0.04028029,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639571649,639571211,0,nan,nan,0.27000132,2.758442,-0.8866864,-0.0027139783,-0.0017104149,0.008081913,0.019756036,0.008240366,0.009262977,0.06393969,-0.0031508233,0.0006665007,-0.00011949052,2.4931912,0.5430738,1.2675961,1.5576986,0.00043010613,0.0018831706,1.5666031,3.4482808e-05,nan,0.25784677,0.059918135,0.037804987,0.07515203,0.040440116,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639661653,639661211,0,nan,nan,0.26960433,2.7661192,-0.8836048,-0.0027139783,-0.0017104149,0.008081913,0.020952791,0.022736486,-0.00460148,0.047753546,-0.0031508233,0.0006665007,-0.00011949052,0.7360545,0.031225378,0.2617981,1.5595188,0.0004300861,0.0037131344,1.5666031,3.4461424e-05,nan,0.2547652,0.059375573,0.037525587,0.07494769,0.040288962,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639771660,639771188,0,nan,nan,0.2699639,2.7777338,-0.88158685,-0.0027139783,-0.0017104149,0.008081913,0.028535139,0.026028844,-0.013435311,0.03598829,-0.0031508233,0.0006665007,-0.00011949052,0.92690116,-1.0517237,0.29353353,1.5603513,0.0004304713,0.004571624,1.5666031,3.4569443e-05,nan,0.25274724,0.059979886,0.037809715,0.07558174,0.040445264,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639861634,639861188,0,nan,nan,0.27053115,2.7880554,-0.88126856,-0.0027139783,-0.0017104149,0.008081913,0.026631359,0.021478152,-0.02876397,0.018017989,-0.0031508233,0.0006665007,-0.00011949052,0.09031483,-0.6696122,-0.022560958,1.5608478,0.00043044557,0.0051021585,1.5666031,3.4533477e-05,nan,0.25242895,0.059444148,0.037531734,0.07525281,0.040292736,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639971628,639971187,0,nan,nan,0.27031052,2.8001616,-0.883309,-0.0027139783,-0.0017104149,0.008081913,0.015151377,0.024509119,-0.050388053,-0.0069928127,-0.0031508233,0.0006665007,-0.00011949052,2.0485435,-1.1782309,0.5796466,1.5593808,0.00043082572,0.0036488608,1.5666031,3.4627185e-05,nan,0.2544694,0.060053673,0.037816092,0.075756654,0.04045038,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640071625,640071188,0,nan,nan,0.27023557,2.8102436,-0.8859406,-0.0027139783,-0.0017104149,0.008081913,0.02518527,0.022635048,-0.037487403,0.0028240392,-0.0031508233,0.0006665007,-0.00011949052,1.7238313,0.14646915,0.6156972,1.5587459,0.00043099685,0.0030038583,1.5666031,3.464551e-05,nan,0.257101,0.06008626,0.037818994,0.0758295,0.040450852,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640161656,640161188,0,nan,nan,0.27069554,2.8185987,-0.88786983,-0.0027139783,-0.0017104149,0.008081913,0.021203052,0.029372824,-0.014988174,0.022563385,-0.0031508233,0.0006665007,-0.00011949052,-1.7576411,1.9433895,1.3852522,1.5585036,0.00043096187,0.002772679,1.5666031,3.4589546e-05,nan,0.25903022,0.059543442,0.03753781,0.075464495,0.040294897,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640271626,640271188,0,nan,nan,0.2712088,2.8270538,-0.88661623,-0.0027139783,-0.0017104149,0.008081913,0.018092878,0.0070369495,-0.008237884,0.026112404,-0.0031508233,0.0006665007,-0.00011949052,-1.3166919,-1.2998834,-1.151974,1.5573044,0.0004313345,0.0015782841,1.5666031,3.4665063e-05,nan,0.25777662,0.060147636,0.03782348,0.07588374,0.04045204,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640361616,640361188,0,nan,nan,0.2718779,2.8324475,-0.889481,-0.0027139783,-0.0017104149,0.008081913,0.019576086,0.0017429565,-0.089227654,-0.057247322,-0.0031508233,0.0006665007,-0.00011949052,-1.2493274,-1.3114703,-1.0041038,1.5553062,0.00043129726,-0.00043225795,1.5666031,3.4599507e-05,nan,0.2606414,0.059594717,0.03754184,0.07536674,0.040296324,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640471648,640471211,0,nan,nan,0.2742528,2.837637,-0.9089952,-0.0027139783,-0.0017104149,0.008081913,0.038295273,-0.007893811,-0.2943524,-0.26492763,-0.0031508233,0.0006665007,-0.00011949052,1.2863674,-0.13033979,-1.7423103,1.555334,0.00043166862,-0.00035976205,1.5666031,3.4668163e-05,nan,0.2801556,0.060181037,0.037825536,0.07580839,0.040450882,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640561640,640561211,0,nan,nan,0.2769015,2.8397653,-0.94206256,-0.0027139783,-0.0017104149,0.008081913,0.0399893,-0.0107715735,-0.4392404,-0.41165447,-0.0031508233,0.0006665007,-0.00011949052,-0.6952201,-1.1585021,-1.3502997,1.5572388,0.00043163187,0.0015675548,1.5666031,3.459761e-05,nan,0.31322294,0.059623662,0.037543405,0.075625554,0.0402955,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640671624,640671188,0,nan,nan,0.28148577,2.8417716,-0.9956514,-0.0027139783,-0.0017104149,0.008081913,0.053889383,0.0010994844,-0.54387033,-0.5178423,-0.0031508233,0.0006665007,-0.00011949052,-0.44583604,0.62079465,-0.7546685,1.5594894,0.00043200506,0.003859664,1.5666031,3.4656594e-05,nan,0.3668118,0.060240224,0.037827447,0.07666813,0.040450495,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640771655,640771212,0,nan,nan,0.2857528,2.8423994,-1.0490474,-0.0027139783,-0.0017104149,0.008081913,0.039825004,-0.007717692,-0.538496,-0.51318485,-0.0031508233,0.0006665007,-0.00011949052,-1.0647585,-1.2624482,0.6145661,1.5604613,0.00043217427,0.0048561078,1.5666031,3.4634788e-05,nan,0.42020774,0.060301032,0.037826974,0.07706849,0.040450357,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640861660,640861211,0,nan,nan,0.28900793,2.8413708,-1.0928116,-0.0027139783,-0.0017104149,0.008081913,0.040892895,-0.01498699,-0.48310998,-0.45787445,-0.0031508233,0.0006665007,-0.00011949052,1.8720201,-1.1693064,0.98400396,1.5608953,0.00043213682,0.0052994527,1.5666031,3.453051e-05,nan,0.46397197,0.059782043,0.03754655,0.07679109,0.040296543,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640971622,640971188,0,nan,nan,0.29369867,2.8368323,-1.1404421,-0.0027139783,-0.0017104149,0.008081913,0.043407433,-0.017729593,-0.44334543,-0.41749114,-0.0031508233,0.0006665007,-0.00011949052,0.22131908,1.7631643,0.75720066,1.5606567,0.0004325085,0.0050971685,1.5666031,3.4550038e-05,nan,0.5116025,0.06042523,0.03782806,0.0770986,0.040450405,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
641061628,641061187,0,nan,nan,0.2980713,2.83146,-1.1752007,-0.0027139783,-0.0017104149,0.008081913,0.046556864,-0.026959272,-0.3804051,-0.35412595,-0.0031508233,0.0006665007,-0.00011949052,-0.79817057,-0.45998743,0.6869444,1.5601631,0.00043435823,0.004656434,1.5666031,3.516722e-05,nan,0.5463611,0.06595233,0.040462077,0.080932,0.04182244,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
641171624,641171188,0,nan,nan,0.3031372,2.825295,-1.2056499,-0.0027139783,-0.0017104149,0.008081913,0.04032508,-0.022495119,-0.1966866,-0.17120512,-0.0031508233,0.0006665007,-0.00011949052,-0.044265784,0.4892468,2.1766732,1.5584939,0.00043662952,0.0030387782,1.5666031,3.5929974e-05,nan,0.57681024,0.073322944,0.043905918,0.085714564,0.04344184,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
