timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
643520147,643519980,-0.20035842,-0.20419312,-9.969232
643570138,643569979,6.519298e-05,0.3801682,-10.011204
643620146,643619980,0.11426318,-0.27884942,-9.957676
643670141,643669980,-0.087218694,-0.48539156,-9.846882
643715149,643714979,-0.22234403,0.48067012,-10.005779
643770142,643769979,0.0595999,-0.49956888,-9.252429
643820142,643819980,0.13297473,-0.29471081,-10.1895075
643870137,643869979,-0.33239534,-0.39970005,-9.454996
643920141,643919980,-0.20194899,-1.0489192,-9.563269
643970141,643969979,-0.18886437,-0.121120445,-9.910481
644020137,644019978,0.39170155,0.1510108,-9.949617
644065144,644064978,-0.38208765,-0.07229545,-9.621023
644120142,644119980,-0.2963356,-0.044518154,-10.012062
644170138,644169978,0.021056207,0.19615929,-10.149082
644220141,644219980,-0.16306672,-0.51458377,-9.4952545
644270144,644269980,-0.11419933,0.16610606,-9.720142
644320145,644319979,0.06968724,0.16539153,-9.954106
644370142,644369980,0.1706545,0.1865978,-9.816039
644415147,644414979,0.41252604,0.6183502,-9.978459
644470137,644469978,-0.5499462,0.1750715,-9.937721
644520142,644519980,-0.059588354,-0.1324695,-9.877578
644570142,644569981,-0.2916791,-0.57666785,-9.361286
644620138,644619979,-0.18905011,0.19549608,-9.798417
644670146,644669979,0.14604408,0.02365691,-9.875933
644720144,644719982,-0.2361555,-0.036529403,-9.814342
644765142,644764980,0.45698655,-0.08672593,-9.847121
644820147,644819979,0.056256887,-0.43310255,-9.75569
644870147,644869979,0.42628264,-0.063417934,-9.997716
644920137,644919979,-0.39114743,-0.23236097,-9.727236
644970142,644969980,0.18537553,0.09684001,-9.690357
645020143,645019980,0.10525354,-0.04122222,-9.659218
645070138,645069978,0.0300329,0.3532752,-9.85099
645115142,645114978,0.0204821,-0.75057817,-9.74167
645170141,645169979,-0.20422526,-0.2840299,-9.644205
645220137,645219978,-0.12831862,0.28954092,-9.868896
645270142,645269980,0.17926987,-0.042182453,-10.022315
645320143,645319980,-0.14669655,0.06449604,-9.913717
645370138,645369978,0.110410325,-0.36793944,-9.656358
645420143,645419979,-0.28008685,0.2668593,-10.081482
645465141,645464980,0.5439772,-0.19595242,-10.22769
645520138,645519978,0.36345088,0.1668457,-10.050259
645570143,645569980,-0.24824591,-0.26364246,-9.929938
645620142,645619980,0.20558126,-0.045647025,-9.768241
645670146,645669978,0.14084944,-0.6243384,-9.711414
645720146,645719980,0.2250302,0.1379746,-9.946878
645770143,645769980,0.2488088,-0.102475636,-9.486903
645815149,645814980,0.101550125,-0.8801561,-8.568343
645870141,645869980,0.61607856,-1.4289184,-5.2848787
645920144,645919980,0.2988047,-0.60252684,-3.0282915
645970145,645969979,0.19456597,-0.5430685,-2.4838188
646020148,646019980,0.2961949,-0.91789466,-2.7349267
646070149,646069980,0.092830464,-0.8521444,-2.7286325
646120139,646119979,-0.007622852,-0.49146137,-2.7037125
646165141,646164979,85.2498,-132.56021,-8.252699
646220143,646219979,6.351987,-11.418415,4.3213716
646270138,646269978,3.525487,-1.7750198,0.8717108
646320147,646319980,-10.051734,-19.746468,15.70197
646370151,646369983,-1.0915674,-7.2555943,16.49161
646420137,646419978,3.3356705,0.67911875,-0.16476144
646470141,646469980,-2.3980045,5.304781,6.770988
646515143,646514981,-5.2345943,14.4048605,9.687943
646570143,646569978,7.2700295,14.580859,5.618026
646620147,646619980,8.506035,15.450019,3.1555262
646670137,646669978,-4.576899,6.203591,-2.8528445
646720142,646719980,-1.9395025,10.643086,7.2092705
646770143,646769980,2.2180185,7.9582634,7.0922155
646820140,646819979,0.48718384,3.9710557,7.449402
646865140,646864980,0.32632726,5.4894514,11.979093
646920143,646919980,0.80394757,2.7528763,8.61317
646970138,646969978,0.871528,4.354482,8.73688
647020142,647019980,1.1598653,6.3505135,10.469104
647070154,647069982,0.8691035,4.0280595,6.9833174
647120137,647119978,1.2827388,5.4945946,7.801391
647170149,647169980,0.011373241,7.201502,7.0657673
647215142,647214980,-0.45422897,5.604483,5.792416
647270150,647269978,0.70491153,9.058858,7.4871798
