timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving
632860858,632859894,0.0,-0.0,0.0,0.056818243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
632883067,632881875,0.0,-0.0,0.0,0.0613637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
632904838,632903859,0.0,-0.0,0.0,0.06818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
632926545,632925464,0.0,-0.0,0.0,0.07727279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
632948156,632947187,0.0,-0.0,0.0,0.0954546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
632969812,632968846,0.0,-0.0,0.0,0.10000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633013605,633012361,0.0,-0.0,0.0,0.10454552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633035274,633034307,0.0,-0.0,0.0,0.11590915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633056942,633055945,0.0,-0.0,0.0,0.13181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633078567,633077601,0.0,-0.0,0.0,0.14090915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633100210,633099207,0.0,-0.0,0.0,0.1454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633122220,633120980,0.0,-0.0,0.0,0.15000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633144043,633143076,0.0,-0.0,0.0,0.15909097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633165661,633164695,0.0,-0.0,0.0,0.1704546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633187480,633186494,0.0,-0.0,0.0,0.17727278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633209325,633208228,0.0,-0.0,0.0,0.18409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633230988,633230000,0.0,-0.0,0.0,0.18863642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633253226,633252221,0.0,-0.0,0.0,0.19772734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633274965,633273999,0.0,-0.0,0.0,0.20909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633296610,633295630,0.0,-0.0,0.0,0.2204546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633318241,633317226,0.0,-0.0,0.0,0.22954552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633340169,633339072,0.0,-0.0,0.0,0.24545461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633362133,633360828,0.0,-0.0,0.0,0.25681823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633383917,633382759,0.0,-0.0,0.0,0.2636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633405558,633404593,0.0,-0.0,0.0,0.26818186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633448869,633447884,0.0,-0.0,0.0,0.27272734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
633470553,633469551,0.0,-0.0,0.0,0.2772728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633492141,633491171,0.0,-0.0,0.0,0.28409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633513933,633512761,0.0,-0.0,0.0,0.2863637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633535593,633534614,0.0,-0.0,0.0,0.28863642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633557235,633556230,0.0,-0.0,0.0,0.29318187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633579025,633578053,0.0,-0.0,0.0,0.2954546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633609153,633608176,0.0,-0.0,0.0,0.3022728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633630753,633629778,0.0,-0.0,0.0,0.30909097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633653170,633651862,0.0,-0.0,0.0,0.31363642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633674818,633673846,0.0,-0.0,0.0,0.31590915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633696515,633695464,0.0,-0.0,0.0,0.31818187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633718226,633717225,0.0,-0.0,0.0,0.3204546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633739834,633738870,0.0,-0.0,0.0,0.32500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633761801,633760474,0.0,-0.0,0.0,0.32727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633783575,633782418,0.0,-0.0,0.0,0.33409098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633805275,633804216,0.0,-0.0,0.0,0.33863643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633826939,633825961,0.0,-0.0,0.0,0.3454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633848567,633847602,0.0,-0.0,0.0,0.35909095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633870177,633869212,0.0,-0.0,0.0,0.3636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633892211,633890802,0.0,-0.0,0.0,0.36590913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633914064,633913049,0.0,-0.0,0.0,0.3704546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633935753,633934766,0.0,-0.0,0.0,0.37272733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
633957621,633956610,0.0,-0.0,0.0,0.37500006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634157633,633956610,0.0,-0.0,0.0,0.37500006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634218598,634217634,0.0,-0.0,0.0,0.37272733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634283931,634282754,0.0,-0.0,0.0,0.3704546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634348867,634347892,0.0,-0.0,0.0,0.36818188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634370561,634369499,0.0,-0.0,0.0,0.36590913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634392207,634391180,0.0,-0.0,0.0,0.3636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634413999,634413013,0.0,-0.0,0.0,0.35909095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634500555,634499555,0.0,-0.0,0.0,0.35681823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634522208,634521172,0.0,-0.0,0.0,0.3545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634565615,634564651,0.0,-0.0,0.0,0.35227278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634617082,634616091,0.0,-0.0,0.0,0.35000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634638868,634637752,0.0,-0.0,0.0,0.3454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634660551,634659484,0.0,-0.0,0.0,0.34090915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634724817,634723845,0.0,-0.0,0.0,0.33863643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634746513,634745463,0.0,-0.0,0.0,0.3363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634768147,634767165,0.0,-0.0,0.0,0.33181822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634789808,634767165,0.0,-0.0,0.0,0.33181822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634811748,634810471,0.0,-0.0,0.0,0.3295455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634833607,634832374,0.0,-0.0,0.0,0.32727277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634876930,634875944,0.0,-0.0,0.0,0.32500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634963925,634962817,0.0,-0.0,0.0,0.32272732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
634985644,634984662,0.0,-0.0,0.0,0.3204546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635029144,635028179,0.0,-0.0,0.0,0.31818187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635073036,635071836,0.0,-0.0,0.0,0.31590915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635116545,635115461,0.0,-0.0,0.0,0.3113637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635138241,635137187,0.0,-0.0,0.0,0.30909097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635159886,635158904,0.0,-0.0,0.0,0.30681825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635181723,635180537,0.0,-0.0,0.0,0.30454552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635203514,635202427,0.0,-0.0,0.0,0.30000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635225177,635224141,0.0,-0.0,0.0,0.29772732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635247004,635245808,0.0,-0.0,0.0,0.2954546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635268602,635267635,0.0,-0.0,0.0,0.29318187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635312154,635310889,0.0,-0.0,0.0,0.29090914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635334002,635333016,0.0,-0.0,0.0,0.2863637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635377175,635376207,0.0,-0.0,0.0,0.28409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635485602,635484635,0.0,-0.0,0.0,0.28181824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635507218,635506247,0.0,-0.0,0.0,0.27954552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635528897,635527914,0.0,-0.0,0.0,0.2772728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635710600,635709632,0.0,-0.0,0.0,0.27954552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635732199,635731232,0.0,-0.0,0.0,0.28181824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635754119,635753153,0.0,-0.0,0.0,0.28409097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635775773,635774792,0.0,-0.0,0.0,0.2863637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635797624,635774792,0.0,-0.0,0.0,0.2863637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635819253,635818249,0.0,-0.0,0.0,0.2954546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635840841,635839876,0.0,-0.0,0.0,0.30000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
635863021,635861843,0.0,-0.0,0.0,0.3022728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
636015179,636014146,0.0,-0.0,0.0,0.30454552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
636123893,636122774,0.0,-0.0,0.0,0.30681825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
636167205,636166181,0.0,-0.0,0.0,0.30909097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
636232208,636231205,0.0,-0.0,0.0,0.3113637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
636254152,636253149,0.0,-0.0,0.0,0.31590915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
636275820,636274837,0.0,-0.0,0.0,0.31818187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
